Level,Item,Description,Revision,Type,Status,Engineering Item,Item Seq,Op Seq,Alternate,Engineering Bill,Comments,UOM,Basis,Quantity,Planning %,Yield,Extended Quantity,Effectivity Control,From,To,From Date,To Date,Disabled,Implemented,ECO,Supply Type,Subinventory,Locator,Costed,Unit Cost,Extended Quantity,Extended Cost,Operation Seq,Manufacturing,Offset,Cumulative Manufacuturing,Cumulative Total,Optional,Mutually Exclusive,ATP,Min Qty,Max Qty,Sales Order Basis,Shippable,Include on Ship Docs,Required To Ship,Required For Revenue
2,-  W000630414HW0102,"SOS, for Hardware & Gaskets_Gaskets",1,SOS Dummy,Active,,27,1,,,,LOT,Item,1,100,1,1,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1MA5002,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 60 LG",0,Finished good,Active,,1,1,,,,NOS,Item,180,100,1,180,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,180,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1111,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 70 LG",0,Finished good,Active,,2,1,,,,NOS,Item,355,100,1,355,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,355,,1,90,,,,,,,,,None,*,,,
3,WQA1BA1108,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 80 LG",0,Finished good,Active,,3,1,,,,NOS,Item,96,100,1,96,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,96,,1,90,,,,,,,,,None,*,,,
3,WB1PAA2901,"STUD BOLTS, THREADED FULL LENGTH WITH TWO HEX NUTS, STAINLESS STEEL ASTM A193 GR. B8 BOLTS AND ASTM A194 GR 8 NUTS, M12X90",0,Finished good,Active,,4,1,,,,NOS,Item,20,100,1,20,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,20,,1,21,,,,,,,,,None,*,,,
3,WQA1BA1112,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M12 X 110 LG",0,Finished good,Active,,5,1,,,,NOS,Item,78,100,1,78,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,78,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5025,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 90 LG",0,Finished good,Active,,6,1,,,,NOS,Item,22,100,1,22,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,22,,1,90,,,,,,,,,None,*,,,
3,WMA1MA5029,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 110 LG",0,Finished good,Active,,7,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
3,WB1PAA2907,"STUD BOLTS, THREADED FULL LENGTH WITH TWO HEX NUTS, STAINLESS STEEL ASTM A193 GR. B8 BOLTS AND ASTM A194 GR 8 NUTS, M16X120",0,Finished good,Active,,8,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,21,,,,,,,,,None,*,,,
3,WQA1MA4003,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 140 LG",0,Finished good,Active,,9,1,,,,NOS,Item,8,100,1,8,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,8,,1,60,,,,,,,,,None,*,,,
3,WMA1MA5037,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 150 LG",0,Finished good,Active,,10,1,,,,NOS,Item,60,100,1,60,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,60,,1,90,,,,,,,,,None,*,,,
3,WQA1MA2045,"STUD,2 HEX NUT & 2 WASHER, STAINLESS STEEL, A 193 Gr. B8M/ A194 Gr. 8M, B18.2.1 LATEST EDN; M16 X 160 mm LONG",0,Finished good,Active,,11,1,,,,NOS,Item,48,100,1,48,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,48,,1,90,,,,,,,,,None,*,,,
3,W414230118,"Stud, Nut, 2 Washers, Hex, M20, ASME B18.2.1/18.2.2, A193 Gr. B8M/A194Gr.8M, 130mm LG.",0,XX_TMX_EW_MRP_Planned_Item,Active,,12,1,,,,NOS,Item,104,100,1,104,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,104,,1,,,,,,,,,,None,*,,,
3,W414230117,"Stud, Nut, 2 Washers, Hex, M20, ASME B18.2.1/18.2.2, A193 Gr. B8M/A194Gr.8M, 140mm LG.",0,XX_TMX_EW_MRP_Planned_Item,Active,,13,1,,,,NOS,Item,8,100,1,8,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,8,,1,,,,,,,,,,None,*,,,
3,WQA1MA2038,"STUD,2 HEX NUT & 2 WASHER, STAINLESS STEEL, A 193 Gr. B8M/ A194 Gr. 8M, B18.2.1 LATEST EDN; M20 X 170 mm LONG",0,Finished good,Active,,14,1,,,,NOS,Item,162,100,1,162,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,162,,1,90,,,,,,,,,None,*,,,
3,WQA1MA5003,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M20 X 200 LG",0,Finished good,Active,,15,1,,,,NOS,Item,8,100,1,8,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,8,,1,90,,,,,,,,,None,*,,,
3,W427300092,"Gasket, Spiral Wound-Type, Size-15NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,16,1,,,,NOS,Item,33,100,1,33,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,33,,1,,,,,,,,,,None,*,,,
3,W427300083,"Gasket, Spiral Wound-Type, Size-20NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,17,1,,,,NOS,Item,12,100,1,12,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,12,,1,,,,,,,,,,None,*,,,
3,W427300081,"Gasket, Spiral Wound-Type, Size-25NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,18,1,,,,NOS,Item,116,100,1,116,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,116,,1,,,,,,,,,,None,*,,,
3,W427300091,"Gasket, Spiral Wound-Type, Size-50NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,19,1,,,,NOS,Item,7,100,1,7,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,7,,1,,,,,,,,,,None,*,,,
3,W427300080,"Gasket, Spiral Wound-Type, Size-150NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,20,1,,,,NOS,Item,9,100,1,9,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,9,,1,,,,,,,,,,None,*,,,
3,W427300078,"Gasket, Spiral Wound-Type, Size-50NB, Flange rating - B16.5 #300, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,21,1,,,,NOS,Item,2,100,1,2,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,2,,1,,,,,,,,,,None,*,,,
3,W427300075,"Gasket, Spiral Wound-Type, Size-100NB, Flange rating - B16.5 #300, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,22,1,,,,NOS,Item,2,100,1,2,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,2,,1,,,,,,,,,,None,*,,,
2,-  W000630414HW0103,"SOS, for Hardware & Gaskets_Gaskets",1,SOS Dummy,Active,,28,1,,,,LOT,Item,1,100,1,1,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1HA4002,"STUD,2NUT&2WASHER,CARBON STEEL; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M12 X 60 LG",0,Finished good,Active,,1,1,,,,NOS,Item,60,100,1,60,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,60,,1,90,,,,,,,,,None,*,,,
3,WMA1HA4004,"STUD,2NUT&2WASHER,CARBON STEEL; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M12 X 70 LG",0,Finished good,Active,,2,1,,,,NOS,Item,16,100,1,16,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,16,,1,90,,,,,,,,,None,*,,,
3,WMA1JA4025,"STUD,2NUT&2WASHER,CARBON STEEL,BLUE ZINC PASSIVATED; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M16 X 90 LG",0,Finished good,Active,,3,1,,,,NOS,Item,8,100,1,8,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,8,,1,90,,,,,,,,,None,*,,,
3,WQA1JA4371,"STUD,2 HEX NUT & 2 WASHER,CARBON STEEL, A 193 B7 / A194 2H , B18.2.1 LATEST EDN; M16 X 100 mm LONG",0,Finished good,Active,,4,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,90,,,,,,,,,None,*,,,
3,WQA2RA2156,"Gasket - Full Face,Compressed Non-Asbestos Fibre with NBR, BS 7531,Class 150,1/16 Inch (3.00 mm) Thick Ring,Per ANSI B16.21,and ANSI B16.5 (FF); 1/2""",0,Finished good,Active,,5,1,,,,NOS,Item,6,100,1,6,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,6,,1,90,,,,,,,,,None,*,,,
3,W427310210,"Gasket, Full Face-Type, Size-20NB, Flange rating - B16.5 #150, CNAF with NBR, ASME B16.21, Thk.3mm, BS 7531-X Grade",0,XX_TMX_EW_MRP_Planned_Item,Active,,6,1,,,,NOS,Item,1,100,1,1,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,1,,1,,,,,,,,,,None,*,,,
3,W427310209,"Gasket, Full Face-Type, Size-25NB, Flange rating - B16.5 #150, CNAF with NBR, ASME B16.21, Thk.3mm, BS 7531-X Grade",0,XX_TMX_EW_MRP_Planned_Item,Active,,7,1,,,,NOS,Item,4,100,1,4,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,4,,1,,,,,,,,,,None,*,,,
3,W427310208,"Gasket, Full Face-Type, Size-80NB, Flange rating - B16.5 #150, CNAF with NBR, ASME B16.21, Thk.3mm, BS 7531-X Grade",0,XX_TMX_EW_MRP_Planned_Item,Active,,8,1,,,,NOS,Item,3,100,1,3,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,3,,1,,,,,,,,,,None,*,,,
2,-  W000630414HW0104,"SOS, for Hardware & Gaskets_Gaskets",1,SOS Dummy,Active,,29,1,,,,LOT,Item,1,100,1,1,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1HA4004,"STUD,2NUT&2WASHER,CARBON STEEL; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M12 X 70 LG",0,Finished good,Active,,1,1,,,,NOS,Item,16,100,1,16,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,16,,1,90,,,,,,,,,None,*,,,
3,WMA1HA4035,"STUD,2NUT&2WASHER,CARBON STEEL; SA193,GR.B7/SA194,GR.2H,LATEST EDN,B18.2.2,IS 2016;M16 X 140 LG",0,Finished good,Active,,2,1,,,,NOS,Item,12,100,1,12,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
3,W414230132,"Stud, Nut, 2 Washers, Hex, M16, ASME B18.2.1/18.2.2, A193 Gr. B7/A194Gr.2H, 220mm LG.",0,XX_TMX_EW_MRP_Planned_Item,Active,,3,1,,,,NOS,Item,12,100,1,12,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,12,,1,,,,,,,,,,None,*,,,
3,W427300085,"Gasket, Spiral Wound-Type, Size-20NB, Flange rating - B16.5 #150, SS304, API 601, Thk - 3.2 mm, Inner Ring MOC-SS304, Outer Ring MOC-CS, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,4,1,,,,NOS,Item,2,100,1,2,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,2,,1,,,,,,,,,,None,*,,,
3,W427300086,"Gasket, Spiral Wound-Type, Size-40NB, Flange rating - B16.5 #150, SS304, API 601, Thk - 3.2 mm, Inner Ring MOC-SS304, Outer Ring MOC-CS, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,5,1,,,,NOS,Item,2,100,1,2,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,2,,1,,,,,,,,,,None,*,,,
3,W427300087,"Gasket, Spiral Wound-Type, Size-50NB, Flange rating - B16.5 #150, SS304, API 601, Thk - 3.2 mm, Inner Ring MOC-SS304, Outer Ring MOC-CS, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,6,1,,,,NOS,Item,12,100,1,12,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,12,,1,,,,,,,,,,None,*,,,
3,W427300088,"Gasket, Spiral Wound-Type, Size-80NB, Flange rating - B16.5 #150, SS304, API 601, Thk - 3.2 mm, Inner Ring MOC-SS304, Outer Ring MOC-CS, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,7,1,,,,NOS,Item,5,100,1,5,Date,,,2026-02-27,,,*,WVO-782410,Push,,,,,5,,1,,,,,,,,,,None,*,,,
2,-  W000630414PP0703,"SOS, for Piping_SS316",1,SOS Dummy,Active,,30,1,,,,LOT,Item,1,100,1,1,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIK3262516000001,"Pipe, SA 312 TP316; B36.19, DN 150 (NPS 6), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,1,100,1,1,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,1,,1,,,,,,,,,,None,*,,,
3,WQASPA4003,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 80NB",0,Finished good,Active,,2,1,,,,NOS,Item,6,100,1,6,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,6,,1,45,,,,,,,,,None,*,,,
3,WQASPA4006,"Flange - Weld Neck,Stainless Steel Per ASTM A182 Grade F316,Class 150LB,Schedule 40S,Raised Face,3.2/6.3 Ra Facing,Per ANSI B16.5; 150NB",0,Finished good,Active,,3,1,,,,NOS,Item,6,100,1,6,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,6,,1,45,,,,,,,,,None,*,,,
3,W520100019,"Spectacle Blind, Size-80NB, SS316, SA240 GR. 316, 150#, ASME B 16.48, Raised Face(RF)",0,XX_TMX_EW_MRP_Planned_Item,Active,,4,1,,,,NOS,Item,3,100,1,3,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,3,,1,,,,,,,,,,None,*,,,
3,W427300080,"Gasket, Spiral Wound-Type, Size-150NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,5,1,,,,NOS,Item,6,100,1,6,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,6,,1,,,,,,,,,,None,*,,,
3,W427300082,"Gasket, Spiral Wound-Type, Size-80NB, Flange rating - B16.5 #150, SS316L, ASME B16.20, Thk - 3.2 mm, Inner Ring MOC-SS316L, Outer Ring MOC-SS316L, Filler Material-Flex.Graphite",0,XX_TMX_EW_MRP_Planned_Item,Active,,6,1,,,,NOS,Item,6,100,1,6,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,6,,1,,,,,,,,,,None,*,,,
3,W414230117,"Stud, Nut, 2 Washers, Hex, M20, ASME B18.2.1/18.2.2, A193 Gr. B8M/A194Gr.8M, 140mm LG.",0,XX_TMX_EW_MRP_Planned_Item,Active,,7,1,,,,NOS,Item,24,100,1,24,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,24,,1,,,,,,,,,,None,*,,,
3,WMA1MA5029,"STUD,2NUT&2WASHER,STAINLESS STEEL; SA193,GR.B 8M/SA194 GR.8M,LATEST EDN,AISI 316,B18.2.2;M16 X 110 LG",0,Finished good,Active,,8,1,,,,NOS,Item,12,100,1,12,Date,,,2026-03-11,,,*,WVO-782802,Push,,,,,12,,1,90,,,,,,,,,None,*,,,
2,-  W000630414PP0704,"SOS, for Piping_SS316",1,SOS Dummy,Active,,31,1,,,,LOT,Item,1,100,1,1,Date,,,2026-03-11,,,*,WVO-782806,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,PIK3222516000001,"Pipe, SA 312 TP316; B36.19, DN 80 (NPS 3), Sch 40S, Bevel End, NIBR(MNFC) Seamless, SML, Thk Tol STD as per Code, Hydro Test STD as per Code",0,CMN-RM-PURCHASE,Active,,1,1,,,,MTR,Item,6,100,1,6,Date,,,2026-03-11,,,*,WVO-782806,Push,,,,,6,,1,,,,,,,,,,None,*,,,
1,-  W630414J01,"MEDIA, RESIN, CHEMICALS ETC",1,SOS Dummy,Active,,9,1,,,,LOT,Item,1,100,1,1,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,1,,1,,,,,,,,,,None,,,,
2,-  W630414J02,MEDIA,1,SOS Dummy,Active,,1,1,,,,LOT,Item,1,100,1,1,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMEADA1002,10-3 MM PEBBLES; AS PER DOC. NO; WGMMD00004,0,Finished good,Active,,1,1,,,,CUM,Item,2.47,100,1,2.47,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,2.47,,1,60,,,,,,,,,None,*,,,
3,WMEACA1002,12-6 MM PEBBLES; AS PER DOC. NO; WGMMD00003,0,Finished good,Active,,2,1,,,,CUM,Item,2.47,100,1,2.47,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,2.47,,1,60,,,,,,,,,None,*,,,
3,WMEABA1003,20-12 MM PEBBLES; AS PER DOC. NO; WGMMD00002,0,Finished good,Active,,3,1,,,,CUM,Item,2.47,100,1,2.47,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,2.47,,1,60,,,,,,,,,None,*,,,
3,WMEAUA1014,HIGH PURITY LIME STONE ( >98% CaCO3 ) GRANULE SIZE IN RANGE 2.0 - 5.0 MM,0,Finished good,Active,,4,1,,,,CMT,Item,36.09,100,1,36.09,Date,,,2025-03-12,,,*,WVO-768764,Push,,,,,36.09,,1,60,,,,,,,,,None,*,,,
1,-  W000630414M00101,"Dummy SOS, for Structurals",6,SOS Dummy,Active,,10,1,,,,LOT,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773537,Push,,,,,1,,1,,,,,,,,,,None,,,,
2,-  W000630414MI4701,"SOS, for Structure",1,SOS Dummy,Active,,1,1,,,,LOT,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773537,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQ2AAA1715,"FABRICATION OF LIME HANDLING SYSTEM STRUCTURE, AS PER DRAWING NO. WFMMB00344",0,XX_TMX_EW_MRP_Planned_Item,Active,,1,1,,,,SET,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773537,Push,,,,,1,,1,60,,,,,,,,,None,*,,,
3,WQ2AAA1716,"PAINTING OF LIME HANDLING SYSTEM STRUCTURE, AS PER DRAWING NO. WFMMB00344",0,XX_TMX_EW_MRP_Planned_Item,Active,,2,1,,,,SET,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773537,Push,,,,,1,,1,60,,,,,,,,,None,*,,,
2,-  W000630414MI4702,"SOS, for Structure",1,SOS Dummy,Active,,2,1,,,,LOT,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773551,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,W518130036,"Piping Support, Type-Shop Fabrication, MS, Painting -STD.",0,XX_TMX_EW_MRP_Planned_Item,Active,,1,1,,,,NOS,Item,1,100,1,1,Date,,,2025-07-21,,,*,WVO-773551,Push,,,,,1,,1,,,,,,,,,,None,*,,,
2,-  W000630414HW0201,"SOS, for Hardware & U clamps",1,SOS Dummy,Active,,3,1,,,,LOT,Item,1,100,1,1,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WMA1UA2077,"U Clamp, Size15NB, Rod Dia-6mm, Blue Zinc Passivated, IS1367,CL4.6/4, with Four Nuts & Four Washers",0,Finished good,Active,,1,1,,,,NOS,Item,20,100,1,20,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,20,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2079,"U Clamp, Size25NB, Rod Dia-6mm, Blue Zinc Passivated, IS1367,CL4.6/4, with Four Nuts & Four Washers",0,Finished good,Active,,2,1,,,,NOS,Item,18,100,1,18,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,18,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2082,"U Clamp, Size50NB, Rod Dia-8mm, Blue Zinc Passivated, IS1367,CL4.6/4, with Four Nuts & Four Washers",0,Finished good,Active,,3,1,,,,NOS,Item,20,100,1,20,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,20,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2084,"U Clamp, Size80NB, Rod Dia-12mm, Blue Zinc Passivated, IS1367,CL4.6/4, with Four Nuts & Four Washers",0,Finished good,Active,,4,1,,,,NOS,Item,5,100,1,5,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,5,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2097,"U Clamp, Size15NB, Rod Dia-6mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,5,1,,,,NOS,Item,8,100,1,8,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,8,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2098,"U Clamp, Size20NB, Rod Dia-6mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,6,1,,,,NOS,Item,2,100,1,2,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,2,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2099,"U Clamp, Size25NB, Rod Dia-6mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,7,1,,,,NOS,Item,75,100,1,75,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,75,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2102,"U Clamp, Size50NB, Rod Dia-8mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,8,1,,,,NOS,Item,38,100,1,38,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,38,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2104,"U Clamp, Size80NB, Rod Dia-12mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,9,1,,,,NOS,Item,22,100,1,22,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,22,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2105,"U Clamp, Size100NB, Rod Dia-12mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,10,1,,,,NOS,Item,4,100,1,4,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,4,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2107,"U Clamp, Size150NB, Rod Dia-16mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,11,1,,,,NOS,Item,30,100,1,30,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,30,,1,60,,,,,,,,,None,*,,,
3,WMA1UA2108,"U Clamp, Size200NB, Rod Dia-16mm, A193 Gr. B8M/A194Gr.8M, with Four Nuts & Four Washers",0,Finished good,Active,,12,1,,,,NOS,Item,4,100,1,4,Date,,,2026-01-19,,,*,WVO-780675,Push,,,,,4,,1,60,,,,,,,,,None,*,,,
2,-  W000630414HW0203,"SOS, for Hardware & U clamps",1,SOS Dummy,Active,,5,1,,,,LOT,Item,1,100,1,1,Date,,,2026-01-20,,,*,WVO-780755,Push,,,,,1,,1,,,,,,,,,,None,,,,
3,WQA2EA3003,"NEOPRENE RUBBER,SHEET ROLL; 3THK,1 MTR. X 1 MTR.",0,Finished good,Active,,1,1,,,,NOS,Item,55,100,1,55,Date,,,2026-01-20,,,*,WVO-780755,Push,,,,,55,,1,90,,,,,,,,,None,*,,,
